Node,Steady State (No perturb),Steady State (Perturbed (GATA3),SFA_fold_change
FLNB,3.372671842629904,2.3823286402095643,-0.9903432024203398
FLNC,2.542321478300719,1.6742948727295406,-0.8680266055711783
FLT1,1.729536001101796,1.764722089629863,0.03518608852806704
FMNL1,1.7307936204375516,0.8653968102187758,-0.8653968102187758
FN1,3.512606651413241,2.611535959099246,-0.9010706923139948
FOLR1,1.316741112619789,0.8585659349103743,-0.45817517770941474
FOS,0.6265162165292264,0.0495011906081431,-0.5770150259210833
FOSL1,1.9798676765477603,1.0754121581364406,-0.9044555184113197
FOXA2,1.54646661084499,0.9197513750770104,-0.6267152357679796
FOXC1,1.26117690469918,0.532903843569651,-0.728273061129529
FOXC2,-0.3284430176608116,-0.2619061176103447,0.06653690005046686
FOXF1,0.2600978090855836,0.3922103230983575,0.1321125140127739
FOXF2,1.1355696859779134,0.5677848429889567,-0.5677848429889567
FOXM1,2.0396935489110533,1.1437911989345366,-0.8959023499765166
FOXO1,1.3139880593803357,0.8395361723711082,-0.47445188700922747
FOXO3,1.3367967691264655,0.5528027423431748,-0.7839940267832907
FOXO4,0.7809960816547874,0.0099462092743106,-0.7710498723804768
FOXP2,0.9644132680013896,0.4822066340006947,-0.4822066340006949
FOXP3,0.2582157728098083,0.3206057047144072,0.062389931904598905
FOXQ1,1.5036894574714732,0.7518447287357366,-0.7518447287357366
FSHB,-0.1469083311198729,-0.1673171631095253,-0.020408831989652404
FST,2.006255606397046,1.3122793878530512,-0.6939762185439946
FTH1,1.681674303065535,0.6875463762124182,-0.9941279268531168
FTH1P18,-0.1436144058017681,-0.1804130044759063,-0.036798598674138205
FURIN,1.863598530749188,0.9317992653745938,-0.9317992653745942
FUT3,0.3416511360368727,0.2794313695934588,-0.06221976644341387
FZD1,1.2452196044043993,0.4986367050591831,-0.7465828993452162
FZD3,1.3040165629814395,0.7042399441946444,-0.5997766187867951
FZD5,1.5352638086447776,0.9270480344836932,-0.6082157741610844
FZD8,1.4441403501140702,0.8775561394916908,-0.5665842106223794
GABARAPL1,1.9493029814795777,1.1682570976918774,-0.7810458837877003
GABRE,1.7413490081304157,1.2837157620388286,-0.45763324609158706
GAD1,1.2143997766990144,0.6071998883495072,-0.6071998883495072
GADD45B,1.703596068287091,1.054550608655937,-0.6490454596311539
GAS8,1.795403623410998,1.075850544788794,-0.719553078622204
GATA1,0.0513140362861326,0.0433039810532434,-0.008010055232889196
GATA2,1.7132017799774135,1.0252080076132988,-0.6879937723641147
GATA3,2.465844584768228,1.0337967270014192,-1.432047857766809
GATA4,-0.1186378132676913,-0.1472476127512967,-0.028609799483605397
GATA6,0.9838921782087336,0.3784818845976819,-0.6054102936110517
GCKR,1.6733034452166695,1.4173406098330643,-0.2559628353836052
GDF15,1.6685998877392083,0.9891806769617304,-0.6794192107774779
GFI1,1.4102687096109054,0.937945140732152,-0.4723235688787535
GFI1B,0.6516375157773541,0.6516375157773541,0.0
GFRA1,0.7132291961185346,0.3566145980592673,-0.3566145980592673
GIPR,0.9121497306554897,0.4725766310892273,-0.43957309956626234
GJA1,0.1139740985097897,0.1424653691174552,0.028491270607665486
GK,0.8783184350125205,0.5049761620680249,-0.3733422729444956
GLCE,1.6617428818103004,0.8308714409051502,-0.8308714409051502
GLI2,2.014708965947004,2.030693616167639,0.01598465022063511
GLS2,0.890436162679423,0.5538238829147338,-0.3366122797646892
GNA15,3.3945840094471698,2.6366947930320195,-0.7578892164151503
GNRH1,0.9520729021128184,0.4788110638784023,-0.4732618382344161
GP6,0.1802593036611132,0.1568077363342779,-0.023451567326835315
GP9,0.1113512641744935,0.122353716590968,0.011002452416474504
GPC1,2.1591557229772027,1.4995971922540166,-0.6595585307231862
GPC6,1.6860654998210205,1.115326709947836,-0.5707387898731846
GPER1,1.167494893439428,0.5073324069720984,-0.6601624864673297
GPR17,0.8517395763208857,0.6048892913792894,-0.24685028494159633
GPR37,0.7841930038189431,0.3156814621618559,-0.4685115416570872
GPR68,1.4914775625203185,1.0753256303891618,-0.41615193213115664
GPRC5A,2.1997686340147764,1.248416109792451,-0.9513525242223253
GPSM3,1.4007108155060315,0.7003554077530157,-0.7003554077530157
GPX1,2.0256059424581667,1.1814100888536756,-0.8441958536044911
GRB14,0.973727371967073,0.6581278796559673,-0.31559949231110573
GRB7,1.606222952649404,1.1900308292672344,-0.4161921233821697
GRHL2,0.811090152988775,0.4189520594591162,-0.3921380935296588
GRIK4,1.057601094518307,0.5288005472591535,-0.5288005472591535
GRIN2A,1.5885992306970746,1.3248652488784245,-0.26373398181865015
GRIP1,1.490742573359255,1.246059479099372,-0.244683094259883
GSN,2.577704191125622,1.887257210009167,-0.6904469811164553
GSTM1,1.6521609713255905,1.0187257246432575,-0.633435246682333
GSTM2,1.5397530043698662,0.9625217411653958,-0.5772312632044704
GSTM3,2.162256834399152,1.2737736561800397,-0.8884831782191125
GSTM4,1.9680851842609943,1.1766878311109603,-0.791397353150034
GSTP1,1.9822327975722531,1.1837616377665905,-0.7984711598056626
GYPA,-0.2054513917267676,-0.233345757154808,-0.027894365428040385
H2AFX,1.4314042495223882,0.4535407062056274,-0.9778635433167608
HBE1,0.5508861808477931,0.3854915067345639,-0.16539467411322917
HCAR1,1.4396637503322025,0.8495966833375495,-0.5900670669946531
HDAC2,1.9838228339800803,1.100517218565063,-0.8833056154150174
HDAC8,1.9311529272383725,1.2357251940079528,-0.6954277332304197
HECA,1.22799006607572,0.44410720303365,-0.78388286304207
HES2,1.5687231102273675,1.4198429205776923,-0.1488801896496752
HES7,1.4550981760521595,1.3321723207183975,-0.12292585533376199
HEY1,1.9694261149645107,1.473341656379635,-0.4960844585848756
HHIP,1.69303582078478,0.84651791039239,-0.84651791039239
HIF1A,1.828041120815049,0.8259704869249789,-1.0020706338900702
HIP1,2.2035237079657555,1.5417446435901347,-0.6617790643756207
HIP1R,2.364541352285886,1.6155694891339556,-0.7489718631519302
HIPK2,1.6301515405690812,0.8150757702845406,-0.8150757702845406
HKDC1,1.5551665507668857,0.8861890769584648,-0.6689774738084209
HLA-A,2.5772537272838263,1.581134998598451,-0.9961187286853752
HLA-B,2.5638373755734767,1.640635819080697,-0.9232015564927796
HLA-C,2.062080877280972,1.1702666374489274,-0.8918142398320443
HLA-DMA,2.3217943576595506,1.984622487449916,-0.33717187020963446
HLA-DMB,1.411590971718213,1.0334321212592437,-0.37815885045896924
HLA-DOA,0.9090692442345812,0.8348055033098154,-0.07426374092476584
HLA-DOB,0.8072090080210754,0.4918942810280658,-0.3153147269930096
HLA-DPA1,2.257571511425499,2.094897068307165,-0.162674443118334
HLA-DPB1,2.147772155449403,2.0426369261005504,-0.10513522934885255
HLA-DRA,2.625065160745476,2.292977821028196,-0.33208733971727966
HLA-DRB1,2.413213593762544,2.1902775906741883,-0.2229360030883556
HLA-DRB5,2.1391658568456124,2.038540669024101,-0.10062518782151164
HLA-E,2.0700747549481813,1.1436431790491135,-0.9264315758990678
HLA-F,1.924268234634932,1.4647955208747998,-0.4594727137601322
HLA-G,2.1305586647731696,1.7078665174982204,-0.4226921472749492
HMGA1,1.7413988308256196,0.636502867598179,-1.1048959632274407
HMGA2,1.8120601467298303,0.994297139753573,-0.8177630069762573
HMGB2,1.843109225126892,0.921554612563446,-0.921554612563446
HMOX1,1.317395760587867,0.6955936046140673,-0.6218021559737997
HNRNPA1,1.5018623106344968,0.8595369568922706,-0.6423253537422262
HNRNPA2B1,2.424395293000591,1.320803448075318,-1.103591844925273
HOXB1,0.2961696677949565,0.2882801675397594,-0.007889500255197135
HPGD,0.9066795914619652,0.438222047457562,-0.4684575440044032
HPSE,1.4652597968478858,0.7744849352455706,-0.6907748616023152
HRAS,1.430798439239632,0.6184305898829574,-0.8123678493566746
HS3ST5,0.9466028988911342,0.4733014494455671,-0.4733014494455671
HSD11B2,0.6044498664285075,0.260369896392626,-0.34407997003588153
HSD17B1,0.3075012151574359,0.0560659987987791,-0.2514352163586568
HSD17B3,0.8918646113984081,0.4624340714606865,-0.4294305399377216
HSD3B1,1.4915218381879145,0.7622626848554398,-0.7292591533324747
HSD3B2,0.1704278075130002,0.1915391382719133,0.021111330758913083
HSPG2,2.2445174766006946,1.474214421222125,-0.7703030553785695
HTR1D,1.6155889308778946,0.937559273610395,-0.6780296572674995
HYAL1,0.4077180548217051,0.2457140642324803,-0.1620039905892248
ICAM1,2.1795978937066223,1.4997335760706028,-0.6798643176360195
ID1,1.8163415367569689,1.3472713734390829,-0.469070163317886
ID2,0.6636344513060348,0.3984953101567388,-0.26513914114929604
IFI27,1.741751547304253,0.9840870759619994,-0.7576644713422537
IFITM5,0.2600978090855835,0.392210323098358,0.13211251401277452
IFNA1,0.0370557247926348,0.0110351861319893,-0.026020538660645503
IFNAR2,2.170258416659162,1.6303933642749855,-0.5398650523841764
IFNG,0.1139740985097897,0.1424653691174553,0.028491270607665597
IFNGR2,2.527134120134578,1.9143083715478748,-0.6128257485867032
IFNLR1,1.7138961761323477,1.2879870455794578,-0.4259091305528899
IFT27,0.8928303971924214,0.4464151985962107,-0.4464151985962107
IFT43,1.537467646693322,0.9265654304227208,-0.6109022162706012
IGF1R,1.4809395119575604,0.6528930609166649,-0.8280464510408955
IGF2,0.0023759749647306,0.043043024303993,0.0406670493392624
IGF2BP1,-0.07815202581919,0.0695297886654273,0.1476818144846173
IGF2R,2.5099235280476933,1.6312219637048508,-0.8787015643428424
IGFBP1,1.7384835195971833,1.0608976745971437,-0.6775858450000396
IGFBP3,1.6679736783183428,0.9006649236628926,-0.7673087546554501
IGK,0.1436144058017681,0.1804130044759064,0.036798598674138316
IHH,-0.2273271372891394,-0.5369225238407647,-0.3095953865516253
IL10,-0.1343096154556411,0.0883866647036531,0.2226962801592942
IL11,1.430015429211793,0.7150077146058965,-0.7150077146058965
IL12B,-0.1077922766546812,0.0315821815352197,0.1393744581899009
IL12RB2,-0.1142676769367877,-0.1548184472483325,-0.04055077031154479
IL1A,1.438613185173256,0.9981727910200026,-0.4404403941532534
IL1B,1.7323727720852329,1.663812454206007,-0.06856031787922579
IL1RAP,2.4755107600789112,2.006615868254029,-0.4688948918248821
IL2,-0.3357409214049152,-0.253348780565018,0.08239214083989721
IL3,-0.0848966423468743,0.0475899588091975,0.1324866011560718
IL4,0.0560856923440593,0.0434285275656005,-0.012657164778458803
IL5,-0.2126426142373062,-0.1150638392649166,0.0975787749723896
IL6,1.6738392998712368,1.2888719806586684,-0.38496731921256844
IL6R,1.7464223019906937,1.4246352693061437,-0.32178703268455
INHBA,0.9864734007707868,0.3337617387567695,-0.6527116620140173
INHBB,0.8943446835562806,0.2320767979416281,-0.6622678856146524
INSR,1.7004603225711363,0.938497227674226,-0.7619630948969103
IPO7,2.1646785815537832,1.1909450923519145,-0.9737334892018688
IRF5,0.7840764574683088,0.3920382287341544,-0.3920382287341544
IRF7,0.7675089877565856,0.0981017453706827,-0.6694072423859029
IRS1,2.517781164439315,2.0763467972220973,-0.4414343672172176
ITGA2,3.969048958636037,3.3220278023563354,-0.6470211562797017
ITGA5,2.095257195081115,1.1958919718180718,-0.8993652232630431
ITGA6,3.984446702452774,3.382823950197669,-0.6016227522551048
ITGB1,1.967157320198112,0.8832075319159485,-1.0839497882821636
ITGB3,3.702303430872532,3.6355584383861874,-0.06674499248634458
ITGB8,3.525469918593749,3.3696675818417265,-0.15580233675202226
ITGBL1,2.574458280796537,2.413416699668772,-0.161041581127765
ITSN1,2.744473956988145,2.0078127498799465,-0.7366612071081984
JAG1,2.139291567104572,1.242204834183116,-0.8970867329214558
JAK1,3.272538196996317,2.6728140661595887,-0.5997241308367283
JDP2,1.017287699451751,0.5086438497258755,-0.5086438497258755
JUN,2.8103341153180543,2.1076950076441143,-0.70263910767394
JUNB,1.2823973059453924,0.5325928513976739,-0.7498044545477185
JUP,2.8241076683752957,2.186233815626262,-0.6378738527490335
KDR,2.436166475771796,2.273354775423404,-0.16281170034839176
KIAA0319,1.5639684220216297,1.2591796828367414,-0.30478873918488825
KIF3A,2.9561301158719946,2.538142695973961,-0.4179874198980338
KISS1,1.3114987577260215,0.914891691735592,-0.3966070659904295
KISS1R,-0.021774521595908,0.0260084635221796,0.0477829851180876
KITLG,1.9275460157049376,1.2201121464120777,-0.7074338692928599
KL,1.47104928841,1.0119484432645507,-0.45910084514544924
KLF13,1.4520271619025105,0.7260135809512552,-0.7260135809512552
KLF2,1.3471362952633696,0.8053117169849093,-0.5418245782784603
KLK3,-0.1868399538036491,-0.1948716145274331,-0.008031660723784001
KRAS,1.7799972473343737,0.998604425242209,-0.7813928220921647
KREMEN1,1.4555619610338344,0.94828501581923,-0.5072769452146044
KRT14,0.5543995770299139,0.067010669452971,-0.4873889075769429
KRT15,1.2055999309599263,0.6027999654799632,-0.6027999654799632
KRT16,0.9247411004579884,0.5478488700915547,-0.3768922303664337
KRT17,0.7477637475440388,0.3738818737720194,-0.3738818737720194
KRT18,2.288783854333589,1.242076535946733,-1.0467073183868563
KRT19,2.401349011528721,1.389439903706481,-1.0119091078222398
KRT32,0.5808646848128522,0.2904323424064261,-0.2904323424064261
KRT33B,0.6039054553241724,0.3019527276620862,-0.3019527276620862
KRT34,1.3812213324237428,0.6906106662118714,-0.6906106662118714
KRT8,3.1053774115926767,2.082508956128992,-1.0228684554636849
KRT81,2.222058076445392,1.6408492885553498,-0.581208787890042
KRT86,1.934272326975052,1.4969564138201794,-0.4373159131548725
KRT9,2.821564011916359,2.9177570426292485,0.09619303071288954
L1CAM,3.6545837909633874,3.001138103885132,-0.6534456870782552
LAMA1,2.2743783667930604,2.421610413376141,0.14723204658308076
LAMA3,3.079233316359361,2.670452098836395,-0.4087812175229657
LAMA5,3.4104693272478697,2.793769999440028,-0.6166993278078419
LAMB2,3.616886542705691,2.962360699073812,-0.654525843631879
LAMC2,3.381830020662578,2.8888041272771563,-0.4930258933854219
LBP,-0.1946651662033818,-0.1828109029642513,0.011854263239130525
LCP1,1.301102506620841,0.6874469776305543,-0.6136555289902867
LDHA,2.464339309387296,1.3694078530827956,-1.0949314563045005
LDLR,1.735118069476656,0.6404704519396334,-1.0946476175370226
LEF1,2.1342871456332158,1.5722332164070152,-0.5620539292262006
LGALS3,1.8321815494879456,1.0015690946065332,-0.8306124548814124
LHB,0.3757235816088953,0.2297168276260754,-0.1460067539828199
LHCGR,-0.4950487861762445,-0.3667171857508749,0.12833160042536956
LHX6,1.0376456612146228,0.7175260869441961,-0.3201195742704267
LIF,2.1817849754260554,1.448062291074432,-0.7337226843516234
LIFR,2.1157853515939635,1.488931633310266,-0.6268537182836975
LIMA1,2.122380970487724,1.1193789878472535,-1.0030019826404706
LIPA,1.971654497158429,1.0516441931409788,-0.9200103040174503
LIPE,1.1358181988743503,0.6337260439989395,-0.5020921548754108
LITAF,1.973754643026932,1.1190489609625638,-0.8547056820643681
LMO2,1.0871465780422802,0.6911763968262461,-0.3959701812160341
LMTK2,1.779800107681386,0.9317550906623208,-0.8480450170190653
LNPEP,2.8166867618276723,2.266512789276282,-0.5501739725513901
LOR,0.1139740985097897,0.1424653691174553,0.028491270607665597
LOX,1.3472929029753562,0.7100821682195568,-0.6372107347557994
LOXL1,1.7380049310638808,0.9443172670391198,-0.793687664024761
LPAR1,1.8543977043045856,1.1327704934897722,-0.7216272108148134
LPAR2,0.8526895334873458,0.2502934990973221,-0.6023960343900236
LPAR4,0.6407429071611017,0.6499583027095532,0.009215395548451522
LPAR5,0.9976297963251748,0.6778344013814335,-0.3197953949437413
LRIG1,1.409119562713923,0.7045597813569615,-0.7045597813569615
LRP1,1.705869933096485,0.9543992755892206,-0.7514706575072645
LRP4,1.4770827902469037,0.9975468397578764,-0.4795359504890273
LRP5,2.5597609039423284,1.7260259749763585,-0.8337349289659699
LTBP3,1.5065048405643688,0.7532524202821844,-0.7532524202821844
LUM,2.9416425453013737,2.302067494632146,-0.6395750506692277
MADD,2.304842258677847,1.4435731605962927,-0.8612690980815543
MAGEC2,1.4449471357400874,0.9184927028686092,-0.5264544328714782
MAGED1,2.280123818261633,1.5586427513051957,-0.7214810669564371
MAGEH1,1.070662776196944,0.535331388098472,-0.535331388098472
MALT1,2.5131121249852084,1.922184007614866,-0.5909281173703425
MAML3,2.09714438821394,1.5578228478252345,-0.5393215403887053
MAP1LC3B,1.9063883434467257,1.106484947043712,-0.7999033964030138
MAPK13,2.968122394935949,2.4569256528042445,-0.5111967421317045
MAPK4,1.563060157280912,1.2997318080112188,-0.2633283492696932
MAPK7,1.5780325603203802,0.8814668251453718,-0.6965657351750084
MAPK8,1.8550295232242395,1.01299308147468,-0.8420364417495596
MARCKSL1,2.2568686364015367,1.5564866830685642,-0.7003819533329725
MAT2A,2.118986349346985,1.1967313730626408,-0.9222549762843444
MCF2L,0.7720219910019875,0.3860109955009937,-0.3860109955009938
MDK,2.4893546043253214,2.376333825828921,-0.11302077849640035
MDM2,1.371668042784804,0.4751593931539714,-0.8965086496308327
MECOM,1.7829964151937865,1.003013586015301,-0.7799828291784854
MEF2C,1.4158756229646654,0.9428142658434584,-0.473061357121207
MEF2D,1.7736967087513984,0.9723266742382596,-0.8013700345131388
MEOX2,-0.2965267485550287,-0.2965267485550287,0.0
MET,1.9389747300145828,1.0418699531133788,-0.8971047769012039
MFN2,2.0543179597501493,1.1979461013742874,-0.8563718583758619
MFSD2A,1.6376379311660256,0.9673507583680748,-0.6702871727979508
MGP,0.7100338982602639,0.4404952689926927,-0.26953862926757116
MGST1,2.170527975059376,1.2779092265101502,-0.8926187485492256
MIR708,-0.1113512641744935,-0.1223537165909681,-0.0110024524164746
MITF,1.685168153715439,0.9854412142310806,-0.6997269394843585
MKI67,2.3759515784829786,1.2980242055521567,-1.0779273729308219
MMD,1.4514198400501888,0.7982030734561055,-0.6532167665940832
MME,0.7880284859965858,0.5026200445733153,-0.2854084414232705
MMP1,1.2052263844362,0.5029119095018473,-0.7023144749343526
MMP12,1.772062491297719,0.9715095655114196,-0.8005529257862993
MMP13,-0.1246161639588195,-0.1372681909481923,-0.012652026989372789
MMP14,2.415987854290978,1.344489834091626,-1.0714980201993518
MMP15,1.2175717084917366,0.6087858542458683,-0.6087858542458683
MMP2,0.3821908686779998,0.3267210282953478,-0.05546984038265196
MMP3,1.2237528522372434,0.8495021021021367,-0.37425075013510667
MMP7,-0.0032717116557003,0.2422404937346604,0.2455122053903607
MMP8,0.364902504500963,0.1824512522504815,-0.1824512522504815
MMP9,-0.4653790834785332,-0.3860832642054042,0.07929581927312901
MPL,0.5110640707242474,0.3222101198658451,-0.18885395085840234
MPP1,2.432764420261265,1.8120783411916936,-0.6206860790695714
MRC2,1.6456505751210584,0.8228252875605292,-0.8228252875605292
MS4A2,-0.2453863749519389,-0.0502000340449581,0.1951863409069808
MSN,3.764414990937709,2.9804980049626013,-0.7839169859751078
MSR1,0.4864893307953752,0.3287229852602484,-0.1577663455351268
MST1,0.6384936824729839,0.2106410396614695,-0.42785264281151436
MST1R,2.307412247411402,1.881587932000016,-0.4258243154113859
MT1A,0.9174577073286708,0.544207173526896,-0.37325053380177486
MT1E,1.2211637501837864,0.5102107469087857,-0.7109530032750008
MT1F,0.5009463281289366,0.1501020358813606,-0.35084429224757596
MTM1,1.484523172627627,0.7422615863138133,-0.7422615863138136
MTTP,0.4625426135788936,0.1120785141266944,-0.3504640994521992
MUC1,0.9719848728887496,0.4557263393870667,-0.5162585335016829
MUC2,0.2921890684395438,0.2633070748873787,-0.028881993552165086
MUC4,0.5851175089777366,0.4437380804788833,-0.14137942849885332
MUC5AC,0.2600978090855835,0.392210323098358,0.13211251401277452
MUSK,1.8342844085360703,1.4570876154031778,-0.37719679313289256
MYB,0.8456333722881249,0.3809616493224346,-0.46467172296569026
MYBL1,1.6406996993716856,0.8203498496858428,-0.8203498496858428
MYBL2,1.7722547266577235,0.8861273633288618,-0.8861273633288618
MYC,2.724891762871722,2.060650200512238,-0.6642415623594844
MYCBP,0.2860453180669396,0.3002459806741714,0.014200662607231795
MYCL,1.2565186626469054,0.8647177609450083,-0.3918009017018971
MYCT1,1.450102554047234,0.7975444304546281,-0.652558123592606
MYLK,1.0709778896958968,-0.1543955436837316,-1.2253734333796285
MYO7A,2.508084416452997,2.432174873400733,-0.07590954305226427
NAB2,1.4167656407006652,0.7502378571719605,-0.6665277835287048
NAMPT,2.156073763504043,1.1635152016145822,-0.9925585618894606
NANOG,0.2961696677949565,0.2882801675397593,-0.00788950025519719
NAT1,1.2736774542372302,0.673734451438749,-0.5999430027984812
NCAM1,0.4495245337053883,0.4949109972414613,0.04538646353607301
NCEH1,2.4571250830219613,1.5962343123487006,-0.8608907706732607
NCK2,2.506870835568628,2.148798849524719,-0.35807198604390944
NDRG1,1.5796380410702022,0.6812132189600788,-0.8984248221101234
NEAT1,1.911285203604598,0.955642601802299,-0.955642601802299
NEDD4L,2.722824264431202,2.2057371571145867,-0.5170871073166152
NEDD9,1.592070665966998,0.9445671257685608,-0.6475035401984373
NEFL,0.1139740985097897,0.1424653691174552,0.028491270607665486
NEIL1,1.173556799132911,0.6722567194290158,-0.5013000797038952
NEK6,1.7788259927484795,1.0152277032769028,-0.7635982894715767
NEK7,2.05813329431745,1.029066647158725,-1.029066647158725
NELL2,1.5791453125241002,0.7895726562620501,-0.7895726562620501
NFAT5,1.811220514818636,0.9056102574093178,-0.9056102574093182
NFATC1,1.591299470202199,1.2071734082673833,-0.3841260619348157
NFATC4,1.331585018666298,1.0463008161260063,-0.28528420254029174
NFE2,0.3679298251357091,0.0753591109928321,-0.292570714142877
NFKB1,1.1973813591766675,0.3267123614268598,-0.8706689977498078
NGF,1.570936544746286,1.1676022720750605,-0.40333427267122546
NGFR,2.808991588157141,2.214921623938772,-0.5940699642183689
NID2,1.616022348994894,1.639632249406436,0.023609900411541984
NKX2-1,-0.582177397133611,-0.398913379849497,0.18326401728411407
NKX3-1,1.3639812473805997,0.7188863480104332,-0.6450948993701665
NLRP3,2.0405325688050677,1.5347996079818962,-0.5057329608231715
NMB,1.4825307432642538,1.0708522207611295,-0.4116785225031243
NNMT,1.1073280233380074,0.6391423315315641,-0.4681856918064433
NOG,1.631098401108436,0.8863214013664621,-0.7447769997419739
NOL7,1.8594945761579087,1.0383530896539774,-0.8211414865039313
NOS2,-0.107792724385336,0.0315819576698924,0.1393746820552284
NOS3,0.4606028579669255,0.3527420013702542,-0.10786085659667133
NOTCH2,2.88667235129449,2.037002614873058,-0.8496697364214318
NOTUM,0.2924835569021773,0.2093200552576318,-0.0831635016445455
NOX1,-0.2637008755821057,-0.2982270826996429,-0.03452620711753718
NOX3,0.971959352747044,0.485979676373522,-0.485979676373522
NOX5,1.2063701365199042,0.6886633881225126,-0.5177067483973916
NPPB,1.4899215599550992,1.0253578180613103,-0.4645637418937889
NPY1R,1.3584301885475902,0.8089799024452429,-0.5494502861023474
NR1D1,1.8768695206581176,1.2220721664989829,-0.6547973541591348
NR2F1,1.338802731889497,0.583923046082188,-0.754879685807309
NR3C1,2.6497592632305738,1.8787950805958415,-0.7709641826347322
NR3C2,1.3338559227394164,0.7980450161333769,-0.5358109066060396
NR4A1,1.1807584865403404,0.7366428332294862,-0.44411565331085423
NR5A2,0.5068798447907198,0.3473116540271042,-0.1595681907636156
NRAS,1.7675708230428364,0.8468896872012845,-0.9206811358415519
NRCAM,1.6325215996033202,1.0949723791625952,-0.5375492204407251
NRG2,1.2928330529052283,1.045219776029529,-0.24761327687569934
NRK,1.3229592585771976,1.004440084854801,-0.3185191737223967
NRXN1,0.1240361629847752,0.1250963582989306,0.001060195314155396
NRXN3,1.123924147200829,0.6812215227688767,-0.4427026244319523
NT5E,2.2602474164467545,1.349690331838554,-0.9105570846082005
NTF3,1.2335404214722432,1.4222013945285188,0.1886609730562756
NTRK2,1.6823737193380175,1.6342975783722302,-0.04807614096578727
NUP210,2.4421695234969456,1.6424361996651071,-0.7997333238318385
OCA2,-0.1530993200049065,0.0806736616382484,0.2337729816431549
OCLN,1.4491738983432438,0.7335472957271989,-0.7156266026160449
ODC1,1.9780004552692243,1.097606029209635,-0.8803944260595893
OLR1,0.8786701649103671,0.5051520270169478,-0.37351813789341926
OTC,-0.1112739857125756,0.1151501286429247,0.2264241143555003
P2RY6,0.9606644947019436,0.8099190964799743,-0.1507453982219693
PAEP,0.1400228390273799,0.1676960282936286,0.027673189266248704
